Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,num_theaters,runtime_mins,releaseYear,CULT_INDEX,CPI,prod_budget_ADJ,rev_totalGross_ADJ
4574,V for Vendetta,Warner Bros.,Action Thriller,Natalie Portman,15.27391,James McTeigue,2.116969,1,3365,131,2006,3.19E-11,201.6,63750000,122858427.4
4448,The Holiday,Sony / Columbia,Romantic Comedy,Cameron Diaz,7.229545,Nancy Meyers,2.03245,1,2610,136,2006,1.48E-10,201.6,100347222.2,110162976.9
4366,Blood Diamond,Warner Bros.,Adventure,Leonardo DiCaprio,11.477167,Edward Zwick,4.77687,1,1910,138,2006,4.02E-10,201.6,118055555.6,99975280.84
4354,Babel,Paramount Vantage,Drama,Brad Pitt,14.276332,Alejandro González Iñárritu,1.460763,1,7,142,2006,6.62E-17,201.6,7096984.78,59769263.19
4260,The Lost City,Magnolia,Period Drama,Andy García,5.581192,Andy García,5.580148,1,18,143,2006,3.76E-06,201.6,113333333.3,4328445.686
4519,Perfume: The Story of a Murderer,Paramount (DreamWorks),Thriller,Ben Whishaw,4.759794,Tom Tykwer,2.374978,1,3,147,2006,0.0005390380468,201.6,70833333.33,3873865.723
4397,The Departed,Warner Bros.,Crime Drama,Leonardo DiCaprio,11.477167,Martin Scorsese,4.977208,1,3017,150,2006,6.07E-11,201.6,106250000,230666430.5
4436,The Good Shepherd,Universal,Action Thriller,Matt Damon,7.821293,Robert De Niro,15.119797,1,2215,160,2006,2.75E-10,201.6,12990322.08,104461819.7
4340,Alone with Her,IFC,Drama / Thriller,Ana Claudia Talancón,2.297146,Eric Nichols,1,-1,1,79,2007,0.0003495687102,207.3,2135.594717,17173.44522
4779,Vacancy,Sony / Screen Gems,Horror Thriller,Luke Wilson,3.094468,Nimród Antal,1.007265,-1,2551,80,2007,1.31E-10,207.3,21813796.43,30827767.01
4778,Underdog,Buena Vista,Family Comedy,Alex Neuberger,1.000612,Frederik Du Chau,2.290389,-1,3013,84,2007,1.08E-10,207.3,8663674.438,69669078.76
4627,The Comebacks,Fox Atomic,Sports Comedy,David Koechner,2.584425,Tom Brady,1.52,-1,2812,84,2007,1.54E-10,207.3,2643000.869,21253753.59
4649,Finishing the Game,IFC,Comedy,James Franco,8.307936,Justin Lin,4.159206,-1,1,84,2007,0.0003731470514,207.3,10466.74853,84168.50855
4535,The Sasquatch Gang,Screen Media,Comedy,Jeremy Sumpter,4.081698,Tim Skousen,1.000013,-1,9,84,2007,1.17E-05,207.3,1872.475802,15057.61054
4762,Smiley Face,First Look,Comedy,Anna Faris,5.245095,Gregg Araki,1.000113,-1,1,85,2007,0.0002616379101,207.3,1860.403159,14960.49548
4374,Chalk,Arts Alliance America,Comedy / Drama,Chris Mass,1.338638,Mike Akel,1.1008,-1,1,85,2007,0.006337052339,207.3,59956.99251,482144.4346
4643,Epic Movie,Fox,Comedy,Kal Penn,6.034612,Jason Friedberg and Aaron Seltzer,1.000185,-1,2801,86,2007,4.10E-11,207.3,11480945.49,63267066.11
4685,Interview,Sony Classics,Drama,Steve Buscemi,9.817585,Steve Buscemi,10.39195,-1,6,86,2007,4.13E-05,207.3,82547.56306,663806.9117
4718,Mr. Woodcock,New Line,Comedy,Billy Bob Thornton,4.465728,Craig Gillespie,1.007871,-1,2231,87,2007,1.51E-10,207.3,5107750.4,41074076.15
4677,Hot Rod,Paramount,Action Comedy,Andy Samberg,4.863892,Akiva Schaffer,2.049708,-1,2607,88,2007,1.90E-10,207.3,2759493.088,22190523.87
4736,Pathfinder,Fox,Period Adventure,Karl Urban,4.881023,Marcus Nispel,1.014009,-1,1720,88,2007,2.38E-10,207.3,51664254.7,16289986.33
4702,Lions for Lambs,United Artists,War Drama,Robert Redford,4.365781,Robert Redford,7.203566,-1,2215,88,2007,1.51E-10,207.3,40183309.21,23885296.31
4485,Live Free or Die,ThinkFilm,Crime Comedy,Aaron Stanford,2.134544,"Gregg Kavet, Andy Robin",1.00799,-1,5,90,2007,3.51E-05,207.3,2739.22928,22027.60619
4598,Americanizing Shelley,Rocky Mountain Pictures,Comedy,Beau Bridges,3.172374,Lorraine Senna,1.2352,-1,2,90,2007,0.0007192330781,207.3,25346.07368,203820.6313
4639,Delta Farce,Lionsgate,Comedy,Bill Engvall,1.424297,C. B. Harding,1.000001,-1,1931,90,2007,3.60E-10,207.3,1609671.518,12944211.69
4606,Bee Movie,Paramount (DreamWorks),Animation,Jerry Seinfeld,3.274397,"Simon J. Smith, Steve Hickner",1.001801,-1,3928,90,2007,2.23E-11,207.3,172214182.3,201603346.5
5157,Death at a Funeral,MGM,Comedy / Drama,Loretta Devine,1.728241,Neil LaBute,2.736217,-1,260,90,2007,2.00E-08,207.3,10332850.94,13660471.88
4644,Evan Almighty,Universal,Fantasy Comedy,Steve Carell,7.61384,Tom Shadyac,3.103442,-1,3604,90,2007,2.86E-11,207.3,200916546.1,159941018.9
4710,Meet the Robinsons,Buena Vista,Animation,Jordan Fry,1,Stephen J. Anderson,1.020672,-1,3413,92,2007,4.54E-11,207.3,172214182.3,155737804.3
2808,The Ex,MGM (Weinstein),Romantic Comedy,Yancy Butler,2.267257,Mark L. Lester,1.308064,-1,1009,92,2007,1.58E-09,207.3,612425.9213,4924838.453
4646,The Ex,MGM (Weinstein),Romantic Comedy,Zach Braff,3.143609,Jesse Peretz,1.024809,-1,1009,92,2007,1.58E-09,207.3,612425.9213,4924838.453
4618,Brooklyn Rules,City Lights Pictures Releasing,Crime Drama,Alec Baldwin,7.343665,Michael Corrente,1.00833,-1,1,95,2007,0.000262122502,207.3,9184756.392,729528.3349
4365,Blind Dating,IDP,Romantic Comedy,Chris Pine,6.372329,James Keach,1.013262,-1,74,95,2007,3.20E-07,207.3,17928.92034,144176.0637
4611,Blonde Ambition,First Look,Romantic Comedy,Jessica Simpson,1.570534,Scott Marshall,1.038526,-1,8,95,2007,0.0004593221658,207.3,1271.420648,10224.14621
4730,The Number 23,New Line,Thriller,Jim Carrey,8.483832,Joel Schumacher,2.130196,-1,2759,95,2007,5.98E-11,207.3,34442836.47,56029287.61
4616,Bridge to Terabithia,Buena Vista,Fantasy,Josh Hutcherson,8.961018,Gábor Csupó,2.348402,-1,3139,95,2007,5.15E-11,207.3,16288202.88,130981855.5
791,Bridge to Terabithia,Buena Vista,Fantasy,Julian Coutts,1,Eric Till,1.000004,-1,3139,95,2007,5.15E-11,207.3,16288202.88,130981855.5
4745,Redline,Chicago Pictures,Action,Tim Matheson,2.678263,Andy Cheng,1.12,-1,1607,95,2007,2.73E-10,207.3,29850458.27,10954932.27
4744,The Reaping,Warner Bros.,Horror,Hilary Swank,9.493523,Stephen Hopkins,2.342856,-1,2603,96,2007,9.60E-11,207.3,4974455.08,40002193.35
4617,Broken English,Magnolia,Romantic Comedy,Parker Posey,2.961035,Zoe Cassavetes,1.001992,-1,7,96,2007,4.49E-05,207.3,189449.9609,1523463.06
4400,Diggers,Magnolia,Comedy,Paul Rudd,6.468105,Katherine Dieckmann,1.007577,-1,17,96,2007,3.62E-06,207.3,13168.94145,105898.4014
4620,The Bucket List,Warner Bros.,Comedy / Drama,Jack Nicholson,9.594984,Rob Reiner,3.06942,-1,16,97,2007,9.20E-17,207.3,51664254.7,148803360.7
4792,Year of the Dog,Paramount Vantage,Drama,Molly Shannon,1.544054,Mike White,1.589658,-1,7,97,2007,1.88E-05,207.3,304915.7038,2451981.746
4358,Behind the Mask: The Rise of Leslie Vernon,Anchor Bay Films,Horror Comedy,Nathan Baesel,1.01267,Scott Glosserman,1.00324,-1,72,97,2007,6.48E-07,207.3,13687.44225,110067.9808
4733,P2,Summit Entertainment,Horror Thriller,Rachek Nichols,3.101211,Franck Khalfoun,1.006509,-1,2131,98,2007,4.32E-10,207.3,790927.8764,6360269.098
4752,Rocket Science,Picturehouse,Comedy,Reece Thompson,1.570228,Jeffrey Blitz,1.000001,-1,6,98,2007,3.48E-05,207.3,6888567.294,1138225.127
4720,Nancy Drew,Warner Bros.,Family Adventure,Emma Roberts,5.807216,Andrew Fleming,1.298973,-1,2612,99,2007,2.10E-10,207.3,5070737.302,40776416.9
4683,In the Land of Women,Warner Bros.,Drama,Adam Brody,2.229261,Jon Kasdan,1.000661,-1,2155,100,2007,2.31E-10,207.3,14925229.14,17596863.7
4506,O Jerusalem,IDP,Historical Drama,JJ Feild,1.520968,Élie Chouraqui,1.01618,-1,12,100,2007,2.01E-05,207.3,46422.1182,373303.9246
4431,GI Jesus,Cineville,Drama,Joe Arquette,1,Carl Colpaert,1.000673,-1,12,100,2007,1.98E-05,207.3,1701.227884,13680.48714
4640,Disturbia,Paramount (DreamWorks),Drama / Thriller,Shia LaBeouf,8.553283,D. J. Caruso,3.397228,-1,2925,104,2007,5.55E-11,207.3,22961890.98,127697854
1216,Walker,ThinkFilm,Drama,Ed Harris,7.817141,Alex Cox,1.16753,-1,3,107,2007,9.73E-05,207.3,15778.52412,126883.2147
4709,Martian Child,New Line,Drama,John Cusack,3.706703,Menno Meyjes,2.138784,-1,2020,108,2007,3.26E-10,207.3,1484901.14,11940869.83
4486,Lonely Hearts,IDP,Thriller,John Travolta,16.685653,Todd Robinson,1.000039,-1,23,108,2007,1.27E-06,207.3,37331.84667,300204.9409
4738,Perfect Stranger,Sony (Revolution),Thriller,Halle Berry,7.672664,James Foley,3.934985,-1,2661,109,2007,7.18E-11,207.3,4748506.994,38185242.21
4693,The Kingdom,Universal,Thriller,Jamie Foxx,6.743783,Peter Berg,2.221866,-1,2793,110,2007,5.80E-11,207.3,80366618.43,75680935.64
4638,Death Sentence,Fox,Action Thriller,Kevin Bacon,3.91529,James Wan,4.119639,-1,1822,110,2007,2.92E-10,207.3,1887579.461,15179017.1
4613,Bratz: The Movie,Lionsgate,Comedy,Nathalia Ramos,1.000259,Sean McNamara,2.66353,-1,1509,110,2007,3.75E-10,207.3,1981807.87,15936754.97
4741,Premonition,Sony / Columbia,Thriller,Sandra Bullock,8.268651,Mennan Yapo,1,-1,2831,110,2007,5.48E-11,207.3,22961890.98,76183746.48
4341,Amazing Grace,IDP,Period Drama,Ioan Gruffudd,5.749776,Michael Apted,2.416129,-1,791,111,2007,1.63E-09,207.3,4207187.725,33832153.55
4612,The Bourne Ultimatum,Universal,Action Thriller,Matt Damon,9.207232,Paul Greengrass,2.667719,-1,3660,111,2007,1.29E-11,207.3,126290400.4,362145356.3
4743,Ratatouille,Buena Vista,Animation,Patton Oswalt,4.29962,Brad Bird,5.217412,-1,3940,111,2007,2.37E-11,207.3,172214182.3,328671839.2
4783,The Water Horse: Legend of the Deep,Sony (Revolution),Fantasy,Emily Watson,2.74722,Jay Russell,1.002195,-1,2772,112,2007,1.75E-10,207.3,8106494.6,65188492.36
4641,The Diving Bell and the Butterfly,Miramax,Drama,Mathieu Amalric,2.793676,Julian Schnabel,1.001023,-1,3,112,2007,0.0003490043414,207.3,28702363.72,9557438.584
4446,The Hawk Is Dying,Strand,Drama,Paul Giamatti,4.233903,Julian Goldberger,1.000008,-1,1,112,2007,0.006452599276,207.3,1387.040811,11153.90351
3164,Beowulf,Paramount,Animation,Christopher Lambert,3.336144,Graham Baker,1.000008,-1,3153,113,2007,3.45E-11,207.3,172214182.3,130994810
4658,The Golden Compass,New Line,Fantasy,Dakota Blue Richards,3.24161,Chris Weitz,2.508437,-1,3528,113,2007,2.99E-11,207.3,206657018.8,111615020.5
4755,The Savages,Fox Searchlight,Comedy / Drama,Laura Linney,6.118502,Tamara Jenkins,1.000002,-1,4,113,2007,7.18E-05,207.3,86107091.17,10544278.84
5550,Savages,Fox Searchlight,Comedy / Drama,Taylor Kitsch,4.710568,Oliver Stone,3.563204,-1,4,113,2007,7.18E-05,207.3,86107091.17,10544278.84
4770,Superbad,Sony / Columbia,Comedy,Jonah Hill,3.910301,Greg Mottola,1.000094,-1,2948,114,2007,3.77E-11,207.3,22961890.98,193375550
4437,Goya s Ghosts,Samuel Goldwyn,Historical Drama,Natalie Portman,15.27391,Miloš Forman,3.622075,-1,49,114,2007,8.01E-07,207.3,198102.9131,1593046.796
4756,Seraphim Falls,IDP,Western,Pierce Brosnan,11.130682,David Von Ancken,1.159386,-1,52,115,2007,3.32E-07,207.3,82813.70994,665948.2192
4452,The Hottest State,ThinkFilm,Drama,Mark Webber,2.599244,Ethan Hawke,6.398761,-1,3,117,2007,0.0001425055778,207.3,6180.107582,49697.4382
4789,Why Did I Get Married?,Lionsgate,Comedy,Denise Boutte,1.001803,Tyler Perry,5.864923,-1,2011,118,2007,6.02E-11,207.3,10929320.66,87888373.58
4747,Rendition,New Line,Thriller,Jake Gyllenhaal,7.291225,Gavin Hood,2.628418,-1,2250,120,2007,2.63E-10,207.3,34442836.47,15500272.13
4629,Control,Weinstein Company,Music Drama,Sam Riley,3.404995,Anton Corbijn,1.199195,-1,1,121,2007,0.001138932801,207.3,172687.6913,1388668.948
4725,No Country for Old Men,Miramax,Crime Drama,Josh Brolin,8.977923,Joel and Ethan Coen,3.270991,-1,28,122,2007,3.13E-16,207.3,18369512.78,118263258
4746,Reign Over Me,Sony / Columbia,Drama,Adam Sandler,9.465061,Mike Binder,1.716277,-1,1671,125,2007,2.11E-10,207.3,22961890.98,31302869.81
4713,The Mist,MGM (Weinstein),Horror,Thomas Jane,5.160308,Frank Darabont,7.179241,-1,2423,127,2007,1.32E-10,207.3,20665701.88,40748455.72
4694,The Kite Runner,Paramount Vantage,Drama,Khalid Abdalla,1.016023,Marc Forster,2.354073,-1,35,128,2007,2.24E-17,207.3,2960601.653,25154516.91
4594,Across the Universe,Sony (Revolution),Musical,Jim Sturgess,6.729167,Julie Taymor,1.006675,-1,23,131,2007,5.25E-17,207.3,4652055.458,38756348.81
4597,American Gangster,Universal,Crime Drama,Denzel Washington,10.257579,Ridley Scott,6.305603,-1,3054,160,2007,2.25E-11,207.3,114809454.9,207228645.6
4748,Reno 911!: Miami,Fox,Comedy,Carlos Alazraqui,2.678594,Robert Ben Garant,2.450614,0,2702,84,2007,7.13E-11,207.3,11480945.49,32385740.94
4669,Happily N Ever After,Lionsgate,Animation,Sarah Michelle Gellar,4.333396,Paul J. Bolger,1.000408,0,2381,87,2007,1.50E-10,207.3,3086367.238,24819095.82
4555,Stephanie Daley,Regent Releasing,Drama,Amber Tamblyn,3.390736,Hilary Brougher,1.000001,0,1,90,2007,0.002226285383,207.3,5098.157504,40996.88401
4681,I Think I Love My Wife,Fox Searchlight,Romantic Comedy,Chris Rock,3.456359,Chris Rock,5.002348,0,1776,90,2007,2.19E-10,207.3,12629040.04,19981192.86
4604,Balls of Fury,Rogue Pictures,Sports Comedy,Dan Fogler,1.752559,Robert Ben Garant,2.450614,0,3052,90,2007,8.36E-11,207.3,6510915.58,52357658.52
4662,Grace Is Gone,Weinstein Company,Drama,John Cusack,4.765767,James C. Strouse,1.000015,0,4,90,2007,6.60E-05,207.3,10076.92522,81033.76176
4711,The Messengers,Sony / Screen Gems,Horror,Kristen Stewart,9.072336,"Oxide Pang, Danny Pang",1.00045,0,2528,90,2007,6.46E-11,207.3,18369512.78,56318509
4637,Dead Silence,Universal,Horror,Ryan Kwanten,1.56549,James Wan,4.119639,0,1805,90,2007,1.51E-10,207.3,22961890.98,26760892.35
4359,Bella,Roadside Attractions,Drama,Eduardo Verástegui,1.872817,Alejandro Gomez Monteverde,1.00324,0,165,91,2007,2.77E-08,207.3,37887120.12,12848699.83
4691,Juno,Fox Searchlight,Comedy / Drama,Ellen Page,5.622684,Jason Reitman,2.805332,0,7,91,2007,7.58E-15,207.3,86107091.17,228451661.5
4585,Wristcutters: A Love Story,After Dark Films,Fantasy Comedy,Patrick Fugit,2.228024,Goran Dukić,1.000001,0,3,91,2007,8.12E-05,207.3,88331.32431,710317.0654
4619,The Brothers Solomon,Sony / Screen Gems,Comedy,Will Arnett,4.916293,Bob Odenkirk,3.830622,0,700,91,2007,4.98E-09,207.3,11480945.49,1434319.394
4793,You Kill Me,IFC,Crime Comedy,Ben Kingsley,14.105709,John Dahl,2.027372,0,35,92,2007,1.27E-06,207.3,480963.778,3867674.153
4601,Are We Done Yet?,Sony (Revolution),Family Comedy,Ice Cube,6.650377,Steve Carr,2.26921,0,2877,92,2007,8.49E-11,207.3,9832130.066,79065244.25
4596,Alvin and the Chipmunks,Fox,Family Comedy,Jason Lee,5.659597,Tim Hill,1.019498,0,3475,92,2007,3.19E-11,207.3,68885672.94,345995446.6
4978,Alvin and the Chipmunks: The Squeakquel,Fox,Family Comedy,Jason Lee,5.659597,Betty Thomas,2.061481,0,3475,92,2007,3.19E-11,207.3,68885672.94,345995446.6
4632,Daddy Day Camp,Sony (Revolution),Family Comedy,Cuba Gooding,4.584471,Fred Savage,2.07363,0,2332,93,2007,4.90E-10,207.3,2620303.115,21071209.12
4788,Who s Your Caddy?,MGM (Weinstein),Sports Comedy,Lil Wayne,1.209898,Don Michael Paul,2.010679,0,1019,93,2007,7.38E-10,207.3,1131135.868,9096059.26
4707,Margot at the Wedding,Paramount Vantage,Comedy / Drama,Nicole Kidman,9.604565,Noah Baumbach,2.461096,0,2,93,2007,0.0001491943127,207.3,387924.2428,3119494.95
4590,1408,MGM (Weinstein),Horror,John Cusack,3.706703,Mikael Håfström,1.045048,0,2678,94,2007,6.32E-11,207.3,28702363.72,114604731.5
4393,Day Night Day Night,IFC,Drama,Luisa Williams,1,Julia Loktev,1.000002,0,1,94,2007,0.001069752562,207.3,6306.817891,50716.35031
4739,Persepolis,Sony Classics,Animation,Chiara Mastroianni,1.752814,"Marjane Satrapi, Vincent Paronnaud",1.090315,0,7,95,2007,8.05E-05,207.3,880166.9624,7077866.609
4775,The Ten,ThinkFilm,Comedy,Jessica Alba,8.797334,David Wain,3.036626,0,25,95,2007,2.09E-06,207.3,152389.5687,1225442.411
4368,Brand Upon the Brain!,Vitagraph,Drama,Sullivan Brown,1,Guy Maddin,1.00381,0,1,95,2007,0.0001221870889,207.3,52108.06187,419027.6055
4781,Walk Hard: The Dewey Cox Story,Sony / Columbia,Comedy,John C. Reilly,5.253457,Jake Kasdan,1.791854,0,2650,96,2007,3.97E-10,207.3,40183309.21,29161823.42
4703,The Lookout,Miramax,Crime Drama,Joseph Gordon-Levitt,4.789485,Scott Frank,3.672638,0,955,98,2007,1.18E-09,207.3,18369512.78,7324362.145
4790,Wild Hogs,Buena Vista,Comedy,John Travolta,12.902671,Walt Becker,1.012328,0,3287,99,2007,3.25E-11,207.3,33314610.34,267899934.4
4605,Because I Said So,Universal,Romantic Comedy,Diane Keaton,5.548496,Michael Lehmann,1.462928,0,2526,102,2007,9.81E-11,207.3,34442836.47,67939212.77
21,The Hunting Party,MGM (Weinstein),Drama / Thriller,Gene Hackman,6.538287,Don Medford,1.171335,0,4,103,2007,0.0001545486909,207.3,192013.8095,1544080.109
4401,Disappearances,Truly Indie,Period Drama,Kris Kristofferson,2.754845,Jay Craven,1.00055,0,2,103,2007,0.001414283243,207.3,1486.029702,11949.9286
4680,I Know Who Killed Me,Sony / Columbia,Thriller,Lindsay Lohan,8.412379,Chris Sivertson,1.00324,0,1320,105,2007,4.62E-10,207.3,22961890.98,11938332.11
4690,Joshua,Fox Searchlight,Drama / Thriller,Sam Rockwell,5.474794,George Ratliff,1,0,6,105,2007,3.06E-05,207.3,95496.18041,767933.3612
4698,Lars and the Real Girl,MGM,Comedy,Ryan Gosling,8.729498,Craig Gillespie,1.007871,0,7,106,2007,0.0001043701355,207.3,13777134.59,9509131.006
4642,Enchanted,Buena Vista,Family Adventure,Amy Adams,12.258131,Kevin Lima,1.565482,0,3730,107,2007,2.89E-11,207.3,97588036.66,203475573.6
4763,Smokin  Aces,Universal,Action Comedy,Ryan Reynolds,7.222579,Joe Carnahan,1.797724,0,2218,108,2007,7.53E-11,207.3,19517607.33,56975791.69
4761,Slipstream,Strand,Fantasy Drama,Anthony Hopkins,12.30559,Anthony Hopkins,11.603839,0,6,110,2007,3.80E-05,207.3,1774.875829,14272.7298
4655,The Game Plan,Buena Vista,Family Comedy,Dwayne Johnson,19.406452,Andy Fickman,1.560399,0,3103,110,2007,5.55E-11,207.3,17946428.4,144316485.7
4729,Norbit,Paramount (DreamWorks),Romantic Comedy,Eddie Murphy,7.86731,Brian Robbins,1.528349,0,3136,110,2007,2.61E-11,207.3,68885672.94,152317182.6
4751,Resurrecting the Champ,Yari Film Group,Drama,Samuel L. Jackson,20.856852,Rod Lurie,1.002988,0,1605,112,2007,7.11E-10,207.3,628101.3912,5050895.394
4652,Fracture,New Line,Thriller,Anthony Hopkins,10.041339,Gregory Hoblit,1.51236,0,2443,113,2007,1.32E-10,207.3,34442836.47,62113866.16
4656,Georgia Rule,Universal,Drama,Lindsay Lohan,8.412379,Garry Marshall,2.87058,0,2523,113,2007,1.65E-10,207.3,3782002.282,30413049.08
4659,Gone Baby Gone,Miramax,Drama / Thriller,Casey Affleck,3.142347,Ben Affleck,10.594305,0,1713,114,2007,3.92E-10,207.3,21813796.43,32318965.58
4602,August Rush,Warner Bros.,Fantasy Drama,Freddie Highmore,7.35123,Kirsten Sheridan,1.000016,0,2310,114,2007,1.54E-10,207.3,6268833.288,50410934.59
4670,The Heartbreak Kid,Paramount (DreamWorks),Romantic Comedy,Ben Stiller,7.825543,Bobby and Peter Farrelly,1.690097,0,3229,115,2007,5.79E-11,207.3,68885672.94,58567158.87
4767,Stomp the Yard,Sony / Screen Gems,Music Drama,Columbus Short,1.058467,Sylvain White,1.000001,0,2051,115,2007,6.28E-11,207.3,14925229.14,97682182.26
4674,The Hoax,Miramax,Drama,Richard Gere,4.795151,Lasse Hallström,3.665819,0,235,115,2007,7.93E-18,207.3,28702363.72,11407031.53
4653,Fred Claus,Warner Bros.,Comedy,Vince Vaughn,6.804295,David Dobkin,1.405989,0,3603,116,2007,5.83E-11,207.3,14255819.85,114638401.8
4593,300,Warner Bros.,Period Action,Gerard Butler,9.219085,Zack Snyder,4.421048,0,3103,117,2007,1.35E-11,207.3,74626145.68,335309550.1
4699,The Last Sin Eater,The Bigger Picture,Period Drama,Liana Liberato,3.459758,"Michael Landon, Jr.",1.36,0,429,117,2007,1.49E-08,207.3,25258080.08,618336.3667
4773,Talk to Me,Focus Features,Period Drama,Don Cheadle,3.739149,Kasi Lemmons,1.662736,0,33,118,2007,8.50E-07,207.3,897490.76,7217178.959
2730,Talk to Me,Focus Features,Period Drama,Yasmine Bleeth,1.012285,Graeme Campbell,1.001905,0,33,118,2007,8.50E-07,207.3,897490.76,7217178.959
4717,Mr. Brooks,MGM,Thriller,Kevin Costner,6.393794,Bruce A. Evans,1.103851,0,2453,120,2007,1.16E-10,207.3,22961890.98,45451914.82
4614,The Brave One,Warner Bros.,Drama / Thriller,Jodie Foster,8.603368,Neil Jordan,1.045275,0,2755,122,2007,7.36E-11,207.3,7284390.758,58577582.02
4654,Freedom Writers,Paramount,Drama,Hilary Swank,9.493523,Richard LaGravenese,1.160063,0,1360,123,2007,3.04E-10,207.3,24109985.53,58277955
4705,Lucky You,Warner Bros.,Drama,Eric Bana,7.056317,Curtis Hanson,1.745608,0,2525,124,2007,3.10E-10,207.3,14925229.14,9168537.344
4758,Shooter,Paramount,Action,Mark Wahlberg,13.065659,Antoine Fuqua,2.27986,0,2806,124,2007,7.94E-11,207.3,70033767.49,74832060.86
4732,P.S. I Love You,Warner Bros.,Romance,Hilary Swank,9.493523,Richard LaGravenese,1.160063,0,2454,126,2007,5.21E-10,207.3,34442836.47,85486420.42
4765,Stardust,Paramount,Fantasy,Claire Danes,5.388175,Matthew Vaughn,6.359633,0,2540,128,2007,1.81E-10,207.3,80366618.43,61508759.73
4682,I m Not There,Weinstein Company,Music Drama,Christian Bale,11.011832,Todd Haynes,1.529591,0,130,135,2007,5.79E-08,207.3,795402.019,6396235.104
4704,Love in the Time of Cholera,New Line,Period Drama,Giovanna Mezzogiorno,1.1019,Mike Newell,4.586663,0,852,138,2007,1.46E-09,207.3,912208.121,7335543.114
4686,Into the Wild,Paramount Vantage,Adventure,Emile Hirsch,4.828888,Sean Penn,3.439866,0,4,140,2007,1.02E-16,207.3,3383736.682,29221055.65
4757,Shoot  Em Up,New Line,Action,Clive Owen,5.470718,Michael Davis,1.271064,1,2108,80,2007,1.86E-10,207.3,44775687.41,20389607.86
4454,I Want Someone to Eat Cheese With,IFC,Comedy,Jeff Garlin,2.721468,Jeff Garlin,1.904348,1,1,80,2007,0.001282512279,207.3,38520.39593,309762.0181
4603,Awake,MGM (Weinstein),Thriller,Hayden Christensen,4.004906,Joby Harold,1.21563,1,2002,84,2007,2.09E-10,207.3,98736131.21,22889220.56
4771,Surf s Up,Sony / Columbia,Animation,Shia LaBeouf,8.553283,"Ash Brannon, Chris Buck",1.726472,1,3528,85,2007,5.36E-11,207.3,11654556.18,93720322.42
4648,Feel the Noise,Sony BMG,Music Drama,Omarion Grandberry,2.101102,Alejandro Chomski,1.000014,1,1015,86,2007,5.72E-10,207.3,1167755.171,9390537.596
4689,Itty Bitty Titty Committee,Pocket Releasing,Comedy,Melonie Diaz,1.162583,Jamie Babbit,1.030467,1,1,87,2007,0.0001393494996,207.3,3651.712156,29365.36544
4716,Moving McAllister,First Independent Pictures,Comedy,Ben Gourley,1.000011,Andrew Black,1.043018,1,86,89,2007,6.02E-07,207.3,8421.603975,67722.63026
4753,Rush Hour 3,New Line,Action Comedy,Jackie Chan,9.549965,Brett Ratner,2.838137,1,3778,90,2007,1.54E-11,207.3,160733236.9,223087571.6
4791,Wind Chill,Sony (Revolution),Horror,Emily Blunt,10.359404,Gregory Jacobs,1.695261,1,42,91,2007,2.16E-06,207.3,7286.401482,58593.81457
5279,Alvin and the Chipmunks: Chipwrecked,Fox,Family Comedy,Jason Lee,5.659597,Mike Mitchell,1.826461,1,3475,92,2007,3.19E-11,207.3,68885672.94,345995446.6
4785,What Love Is,Big Sky Productions,Comedy,Cuba Gooding,4.560502,Mars Callahan,1.000001,1,42,93,2007,3.35E-06,207.3,3741.990564,30091.34032
4898,Nothing But the Truth,New Line,Comedy,Kate Beckinsale,14.912324,Rod Lurie,1.002988,1,15,93,2007,7.28E-06,207.3,2825.743161,22723.33212
4687,The Invasion,Warner Bros.,Sci-Fi Thriller,Nicole Kidman,11.819729,Oliver Hirschbiegel,1.000094,1,2776,93,2007,1.53E-10,207.3,91847563.92,23998868.39
4661,The Good Night,Yari Film Group,Fantasy Drama,Penélope Cruz,9.130883,Jake Paltrow,1.008435,1,2,93,2007,7.32E-05,207.3,4442.835877,35727.19793
4610,Blades of Glory,Paramount (DreamWorks),Sports Comedy,Will Ferrell,7.885053,"Will Speck, Josh Gordon",1.024396,1,3372,93,2007,3.23E-11,207.3,70033767.49,188808470.7
4742,Primeval,Buena Vista,Horror Thriller,Dominic Purcell,4.678019,Michael Katleman,1.000136,1,2444,94,2007,1.19E-10,207.3,2098123.41,16872124.25
4663,Gracie,Picturehouse,Sports Drama,Elisabeth Shue,7.836294,Davis Guggenheim,1.732003,1,1164,95,2007,1.38E-09,207.3,10332850.94,4706640.016
4633,Daddy s Little Girls,Lionsgate,Romantic Comedy,Gabrielle Union,3.162714,Tyler Perry,5.864923,1,2111,95,2007,1.18E-10,207.3,6209994.937,49937802.75
4634,Dan in Real Life,Buena Vista,Comedy,Steve Carell,7.61384,Peter Hedges,1.000329,1,1921,95,2007,1.78E-10,207.3,9432300.174,75849987.49
4660,Good Luck Chuck,Lionsgate,Romantic Comedy,Dane Cook,2.751375,Mark Helfrich,1.008182,1,2612,96,2007,7.19E-11,207.3,6932679.17,55749293.75
4528,Right at Your Door,Roadside Attractions,Thriller,Mary McCormack,2.827242,Chris Gorak,1.000003,1,20,96,2007,3.09E-06,207.3,12872.17117,103511.9181
