Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,rev_totalGross,rev_opening,num_theaters,runtime,rev_postOpening,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,CPI,prod_budget_ADJ,CULT_INDEX
4176,Broken Flowers,Focus Features,Comedy,Bill Murray,7.206658,Jim Jarmusch,3.514411,-1,18426837,780408,27,1 hrs. 46 min.,23657243.88,106,2005,1046234.475,24703478.35,195.3,3071996.46,8.36E-07
4022,D.E.B.S.,IDP,Action Comedy,Sara Foster,1.165465,Angela Robinson,1.4,0,130638.5438,56448,45,1 hrs. 30 min.,99461.69771,90,2005,75675.6,175137.2977,195.3,21779.10231,6.80E-07
5350,Lucky,Eros,Foreign,Colin Hanks,2.696692,"Gil Cates, Jr.",1.000025,-1,607982.8219,147800,44,3 hrs. 0 min.,616932.5956,180,2005,198144.375,815076.9706,195.3,101358.5923,4.72E-07
4228,Happy Endings,Lions Gate,Comedy,Lisa Kudrow,7.672341,Don Roos,1.000237,1,1763861.653,240075,52,2 hrs. 8 min.,2042826.482,128,2005,321850.5469,2364677.029,195.3,3655913.978,4.39E-07
4219,The Game of Their Lives,IFC,Sports Drama,Gerard Butler,8.396951,David Anspaugh,1.000034,1,503739.8438,175336,64,1 hrs. 41 min.,440266.403,101,2005,235059.825,675326.228,195.3,24372759.86,1.91E-07
4326,Where the Truth Lies,ThinkFilm,Drama,Colin Firth,7.996912,Atom Egoyan,2.056846,-1,1169215.369,234461,95,1 hrs. 48 min.,1253155.076,108,2005,314324.2781,1567479.354,195.3,30465949.82,1.67E-07
4311,The Thing About My Folks,Picturehouse,Comedy,Peter Falk,3.438446,Raymond de Felitta,1.000008,-1,1094490.272,235341,93,1 hrs. 34 min.,1151796.993,94,2005,315504.0281,1467301.021,195.3,182465.709,1.58E-07
4197,Dominion: Prequel to the Exorcist,Warner Bros.,Horror,Stellan Skarsgård,12.229327,Paul Schrader,1.907227,0,337160.4844,140703,110,1 hrs. 57 min.,263375.815,117,2005,188629.9594,452005.7744,195.3,85304659.5,1.15E-07
4329,The World s Fastest Indian,Magnolia,Period Drama,Anthony Hopkins,11.137795,Roger Donaldson,2.028147,-1,6874891.238,,1740,2 hrs. 7 min.,,127,2005,252859.2,9216651.065,195.3,30465949.82,8.28E-08
4172,Bigger Than the Sky,MGM,Comedy,Marcus Thomas,1.024396,Al Corley,1.772372,1,28686.69375,12281,1740,1 hrs. 46 min.,21993.88318,106,2005,16464.21563,38458.09881,195.3,913978.4946,8.15E-08
4214,First Descent,Universal,Documentary,snowboarding in the 1980s,2.110962,"Kemp Curly, Kevin Harrison",1.262584,-1,1006547.953,438615,243,1 hrs. 51 min.,761385.1153,111,2005,588018.2344,1349403.35,195.3,2437275.986,1.61E-08
4302,Smile,Freestyle Releasing,Drama,Sean Astin,4.403153,Jeffrey Kramer,1.000749,0,44016.74063,,1740,1 hrs. 47 min.,,107,2005,69273.40588,59009.9429,195.3,7338.108068,7.07E-09
118,Smile,Freestyle Releasing,Drama,Barbara Feldon,1.000006,Michael Ritchie,1.014095,0,44016.74063,,1740,1 hrs. 47 min.,,107,2005,69273.40588,59009.9429,195.3,7338.108068,7.07E-09
4250,Kids in America,Slowhand Cinema,Comedy,Gregory Smith,2.754311,Josh Stolberg,1.47301,-1,720809.8219,440228,701,1 hrs. 31 min.,376155.005,91,2005,590180.6625,966335.6675,195.3,120167.979,3.96E-09
4291,Rize,Lions Gate,Documentary,clowning and krumping,2.110062,David LaChapelle,1.007085,0,4472849.184,1574787,352,1 hrs. 24 min.,3885214.616,84,2005,2111198.822,5996413.438,195.3,745681.1428,3.82E-09
4317,Undiscovered,Lions Gate,Music Drama,Pell James,1.02786,Meiert Avis,1.000067,1,1433554.444,676048,1304,1 hrs. 32 min.,1015532.076,92,2005,906326.85,1921858.926,195.3,10967741.94,1.79E-09
4294,Rumor Has It...,Warner Bros.,Romantic Comedy,Jennifer Aniston,8.688799,Rob Reiner,3.06942,-1,57647226.24,3473155,2815,1 hrs. 36 min.,72627114.26,96,2005,4656198.422,77283312.68,195.3,36559139.78,1.27E-09
4079,Mindhunters,Dimension Films,Action Thriller,LL Cool J,1.856925,Renny Harlin,1.675911,1,6006997.425,1911358,1040,1 hrs. 46 min.,5490716.604,106,2005,2562414.319,8053130.923,195.3,1001443.523,1.18E-09
4225,The Greatest Game Ever Played,Buena Vista,Sports Drama,Shia LaBeouf,7.510942,Bill Paxton,4.842951,-1,20561692.49,3657322,1014,1 hrs. 55 min.,22662421.69,115,2005,4903097.306,27565519,195.3,3427901.501,1.13E-09
4224,The Great Raid,Miramax,War,Benjamin Bratt,8.799823,John Dahl,2.027372,1,13630634.43,3376009,819,2 hrs. 12 min.,13747607.21,132,2005,4525962.066,18273569.28,195.3,97491039.43,1.09E-09
4309,Supercross,Fox,Sports Action,Steve Howey,3.221429,Steve Boyum,1.194378,1,4159356.094,1330520,1621,1 hrs. 32 min.,3792408.388,92,2005,1783728.375,5576136.763,195.3,693418.0045,1.08E-09
4316,Underclassman,Miramax,Action Comedy,Nick Cannon,1.233981,Marcos Siega,1.000259,0,7581849.722,2525364,1132,1 hrs. 35 min.,6778851.171,95,2005,3385566.113,10164417.28,195.3,1263991.46,7.83E-10
4290,The Ringer,Fox Searchlight,Comedy,Johnny Knoxville,3.568504,Barry W. Blaustein,2.574736,0,47496567.42,5158795,1829,1 hrs. 34 min.,56759076.15,94,2005,6916009.547,63675085.7,195.3,7918299.506,7.28E-10
4245,The Jacket,Warner Independent,Horror Thriller,Adrien Brody,9.062867,John Maybury,1.040925,1,8450980.931,2723682,1331,1 hrs. 42 min.,7678160.13,102,2005,3651436.181,11329596.31,195.3,1408886.879,6.38E-10
4251,King s Ransom,New Line,Comedy,Anthony Anderson,2.729906,Jeffrey W. Byrd,1.001119,0,5373931.509,2137685,1508,1 hrs. 35 min.,4338592.977,95,2005,2865833.953,7204426.93,195.3,48745519.71,5.82E-10
4323,The Weather Man,Paramount,Comedy / Drama,Nicolas Cage,7.620036,Gore Verbinski,2.028421,-1,16734720.23,4248465,1510,1 hrs. 42 min.,16739385.92,102,2005,5695598.391,22434984.31,195.3,26810035.84,4.58E-10
4306,Stay,Fox,Horror,Ewan McGregor,10.082346,Marc Forster,2.354073,-1,4862290.022,2188199,1684,1 hrs. 39 min.,3584953.276,99,2005,2933554.284,6518507.561,195.3,810605.3124,4.50E-10
4237,The Ice Harvest,Focus Features,Crime Comedy,John Cusack,2.933359,Harold Ramis,3.869908,0,12088123.37,3740799,1550,1 hrs. 28 min.,11190631.73,88,2005,5015008.659,16205640.39,195.3,2015245.353,4.16E-10
4283,Prime,Universal,Comedy,Uma Thurman,9.975994,Ben Younger,1.000011,-1,30602651.99,6220935,1827,1 hrs. 45 min.,32686739.34,105,2005,8339940.984,41026680.32,195.3,26810035.84,3.23E-10
4240,In the Mix,Lions Gate,Crime Comedy,Usher,3.594503,Ron Underwood,2.034323,-1,13706410.58,4448491,1608,1 hrs. 37 min.,12411398.43,97,2005,5963758.247,18375156.68,195.3,2285034.347,3.21E-10
4159,Alone in the Dark,Lions Gate,Horror,Christian Slater,4.817194,Uwe Boll,1.012556,1,6942519.066,2834421,2124,1 hrs. 36 min.,5507418.969,96,2005,3799895.653,9307314.622,195.3,24372759.86,3.03E-10
463,Alone in the Dark,Lions Gate,Horror,Jack Palance,3.7173,Jack Sholder,1.000008,1,6942519.066,2834421,2124,1 hrs. 36 min.,5507418.969,96,2005,3799895.653,9307314.622,195.3,24372759.86,3.03E-10
4181,Cheaper by the Dozen 2,Fox,Family Comedy,Steve Martin,4.050386,Adam Shankman,2.149524,0,110696978.8,9309387,3175,1 hrs. 40 min.,135922740.3,100,2005,12480396.95,148403137.2,195.3,18454638.76,3.00E-10
4222,The Gospel,Sony / Screen Gems,Music Drama,Boris Kodjoe,2.277713,Rob Hardy,1.592,0,21152585.03,7523571,969,1 hrs. 33 min.,18271396.93,93,2005,10086287.37,28357684.3,195.3,4874551.971,2.88E-10
4280,The Perfect Man,Universal,Romantic Comedy,Hilary Duff,3.869468,Mark Rosman,1.000056,-1,22167241.08,5300980,2087,1 hrs. 36 min.,22611331.26,96,2005,7106626.313,29717957.57,195.3,12186379.93,2.82E-10
4320,Waiting...,Lions Gate,Comedy,Ryan Reynolds,7.075263,Rob McKittrick,1,1,21616965.46,6021106,1652,1 hrs. 33 min.,20908199.09,93,2005,8072045.231,28980244.32,195.3,3655913.978,2.69E-10
4287,Rebound,Fox,Comedy,Martin Lawrence,4.939159,Steve Carr,2.26921,1,22534584.39,5033848,2464,1 hrs. 43 min.,23461924.73,103,2005,6748502.475,30210427.2,195.3,403369175.6,2.69E-10
5234,The Rebound,Fox,Comedy,Catherine Zeta-Jones,9.023021,Bart Freundlich,1.103285,-1,22534584.39,5033848,2464,1 hrs. 43 min.,23461924.73,103,2005,6748502.475,30210427.2,195.3,403369175.6,2.69E-10
4231,The Honeymooners,Paramount,Comedy,Cedric the Entertainer,1.691831,John Schultz,1.000151,-1,17218785.07,5538835,1912,1 hrs. 25 min.,15658433.06,85,2005,7425500.672,23083933.73,195.3,30465949.82,2.19E-10
4281,Pooh s Heffalump Movie,Buena Vista,Animation,Jim Cummings,2.237222,Frank Nissen,1.12,0,24263211.74,5805559,2529,1 hrs. 8 min.,24744790.71,68,2005,7783077.534,32527868.24,195.3,24372759.86,2.12E-10
4238,Ice Princess,Buena Vista,Family,Michelle Trachtenberg,4.336293,Tim Fywell,1.000568,0,32714589.5,6807471,2501,1 hrs. 32 min.,34731730.73,92,2005,9126265.809,43857996.54,195.3,5453946.216,2.11E-10
4198,Domino,New Line,Action / Crime,Keira Knightley,10.923524,Tony Scott,2.568209,-1,13633086.43,4670120,2223,2 hrs. 0 min.,12015976.87,120,2005,6260879.625,18276856.5,195.3,2272809.965,2.10E-10
123,Assault on Precinct 13,Rogue Pictures,Action Thriller,Austin Stoker,1.000286,John Carpenter,3.568243,1,26867324.86,6502724,2297,1 hrs. 49 min.,27301293.03,109,2005,8717714.363,36019007.39,195.3,36559139.78,2.06E-10
4163,Assault on Precinct 13,Rogue Pictures,Action Thriller,Ethan Hawke,8.889889,Jean-François Richet,2.56,-1,26867324.86,6502724,2297,1 hrs. 49 min.,27301293.03,109,2005,8717714.363,36019007.39,195.3,36559139.78,2.06E-10
4194,The Devil s Rejects,Lions Gate,Horror,Sid Haig,1.40333,Rob Zombie,2.769267,0,22850927.65,7067335,1757,1 hrs. 41 min.,21159878.9,101,2005,9474645.984,30634524.89,195.3,8530465.95,1.94E-10
4201,Dreamer,DreamWorks,Family,Dakota Fanning,5.325312,John Gatins,2.276581,1,43906934.05,9178233,2007,1 hrs. 42 min.,46558164.85,102,2005,12304568.62,58862733.47,195.3,38996415.77,1.94E-10
247,Dreamer,DreamWorks,Family,Tim Matheson,3.927542,Noel Nosseck,1.020084,-1,43906934.05,9178233,2007,1 hrs. 42 min.,46558164.85,102,2005,12304568.62,58862733.47,195.3,38996415.77,1.94E-10
4259,Lords of Dogtown,Sony / Columbia,Sports Drama,Heath Ledger,6.430554,Catherine Hardwicke,2.52748,0,15113558.73,5623373,1865,1 hrs. 47 min.,12722780.24,107,2005,7538834.428,20261614.67,195.3,30465949.82,1.91E-10
4293,Roll Bounce,Fox Searchlight,Comedy,Bow Wow,1.543974,Malcolm D. Lee,1.000568,1,23301223.48,7570366,1625,1 hrs. 52 min.,21089180.81,112,2005,10149021.92,31238202.73,195.3,3884612.646,1.87E-10
4180,The Cave,Sony / Screen Gems,Horror,Cole Hauser,2.647135,Bruce Hunt,1.000005,0,20120087.93,6147294,2195,1 hrs. 37 min.,18732276.87,97,2005,8241216.019,26973492.89,195.3,24372759.86,1.81E-10
4218,Fun with Dick and Jane,Sony / Columbia,Crime Comedy,Jim Carrey,8.612773,Dean Parisot,1.056558,-1,147914825.5,14383515,3056,1 hrs. 30 min.,179015413.2,90,2005,19282899.8,198298313,195.3,121863799.3,1.75E-10
152,Fun with Dick and Jane,Sony / Columbia,Crime Comedy,George Segal,3.225038,Ted Kotcheff,1.026491,-1,147914825.5,14383515,3056,1 hrs. 30 min.,179015413.2,90,2005,19282899.8,198298313,195.3,121863799.3,1.75E-10
4278,North Country,Warner Bros.,Drama,Charlize Theron,12.618826,Niki Caro,1.172775,-1,24584008.56,6422455,2555,2 hrs. 6 min.,24347832.74,126,2005,8610103.734,32957936.47,195.3,42652329.75,1.74E-10
4233,Hostage,Miramax,Action Thriller,Bruce Willis,8.831725,Florent Emilio Siri,1.030829,0,46439168.22,10214734,2123,1 hrs. 53 min.,48563382.13,113,2005,13694127.77,62257509.9,195.3,7742010.739,1.56E-10
4210,The Family Stone,Fox,Romantic Comedy,Claire Danes,6.293917,Thomas Bezucha,1.038347,-1,80521782.41,12521027,2466,1 hrs. 42 min.,91163512.72,102,2005,16786001.82,107949514.5,195.3,21935483.87,1.55E-10
4248,Just Friends,New Line,Romantic Comedy,Ryan Reynolds,7.075263,Roger Kumble,1.040143,-1,43730746.43,9191331,2505,1 hrs. 28 min.,46304403.82,88,2005,12322128.12,58626531.94,195.3,7290482.288,1.54E-10
4325,The Wedding Date,Universal,Romantic Comedy,Debra Messing,3.324133,Clare Kilner,1.000257,1,42534002.67,11129580,1694,1 hrs. 30 min.,42101554.14,90,2005,14920593.19,57022147.33,195.3,18279569.89,1.51E-10
4232,Hoodwinked!,Weinstein Company,Animation,Anne Hathaway,9.005922,"Cory Edwards, Todd Edwards, Tony Leech",1.416815,0,68890175.37,12401900,2394,1 hrs. 35 min.,75729594.17,95,2005,16626297.19,92355891.36,195.3,11484887.82,1.40E-10
4243,Into the Blue,Sony / Columbia,Action,Jessica Alba,6.669279,John Stockwell,1.295009,1,25205404.33,7057854,2789,1 hrs. 50 min.,24329059.66,110,2005,9461935.519,33790995.18,195.3,164516129,1.35E-10
4220,Get Rich or Die Tryin ,Paramount,Music Drama,50 Cent,3.015086,Jim Sheridan,1.276751,0,41539737.53,12020807,1652,2 hrs. 14 min.,39573816.24,134,2005,16115394.38,55689210.62,195.3,48745519.71,1.30E-10
4315,Two for the Money,Universal,Drama / Thriller,Al Pacino,13.247761,D. J. Caruso,3.397228,-1,30822817.47,8703240,2391,2 hrs. 2 min.,29654058.55,122,2005,11667781.13,41321839.67,195.3,42652329.75,1.27E-10
4918,Rent: Filmed Live on Broadway,Sony (Revolution),Musical,Rent,2.175091,Michael John Warren,1.000162,-1,38982086.45,10016021,2433,2 hrs. 15 min.,38832631.49,135,2005,13427728.15,52260359.64,195.3,48745519.71,1.19E-10
4289,Rent,Sony (Revolution),Musical,Anthony Rapp,3.527954,Chris Columbus,2.630007,1,38982086.45,10016021,2433,2 hrs. 15 min.,38832631.49,135,2005,13427728.15,52260359.64,195.3,48745519.71,1.19E-10
4239,In Her Shoes,Fox,Comedy / Drama,Cameron Diaz,4.817863,Curtis Hanson,1.745608,-1,44080542.31,10017575,2808,2 hrs. 10 min.,45665665.55,130,2005,13429811.48,59095477.03,195.3,7348796.852,1.17E-10
4296,Serenity,Universal,Sci-Fi Adventure,Nathan Fillion,4.539973,Joss Whedon,3.395299,-1,34205399.35,10086680,2188,1 hrs. 59 min.,32334158.13,119,2005,13522455.38,45856613.51,195.3,47526881.72,1.15E-10
4272,Must Love Dogs,Warner Bros.,Romantic Comedy,Diane Lane,7.256166,Gary David Goldberg,1.028508,-1,58846550.71,12855321,2505,1 hrs. 38 min.,61656992.33,98,2005,17234164.72,78891157.04,195.3,36559139.78,1.06E-10
4301,Sky High,Buena Vista,Family Adventure,Michael Angarano,3.529624,Mike Mitchell,1.826461,-1,85728698.86,14631784,2905,1 hrs. 42 min.,95314301.48,102,2005,19615735.43,114930036.9,195.3,42652329.75,1.03E-10
4303,Son of the Mask,New Line,Family Comedy,Jamie Kennedy,3.035803,Lawrence Guterman,1.023202,1,22815321.99,7511675,2966,1 hrs. 26 min.,20516451.75,86,2005,10070339.3,30586791.05,195.3,102365591.4,1.02E-10
4193,Derailed,Weinstein Company,Thriller,Clive Owen,6.569061,Mikael Håfström,1.045048,1,48294776.89,12211986,2443,1 hrs. 46 min.,48373491.53,106,2005,16371693.73,64745185.26,195.3,26810035.84,9.89E-11
4258,Lord of War,Lions Gate,Crime,Nicolas Cage,7.620036,Andrew Niccol,1.045408,1,32375600.4,9390144,2814,2 hrs. 2 min.,30814877.49,122,2005,12588661.8,43403539.29,195.3,60931899.64,9.73E-11
4192,Dark Water,Buena Vista,Horror,Jennifer Connelly,11.695456,Walter Salles,1.180241,0,34150212.53,9939251,2657,1 hrs. 51 min.,32457820.29,111,2005,13324808.37,45782628.67,195.3,5693279.638,9.70E-11
4206,Elizabethtown,Paramount,Comedy / Drama,Orlando Bloom,6.781459,Cameron Crowe,1.909663,1,35996352.36,10618711,2517,2 hrs. 3 min.,34021900.44,123,2005,14235709.43,48257609.88,195.3,54838709.68,9.46E-11
4161,Are We There Yet?,Sony (Revolution),Family Comedy,Ice Cube,6.501255,Brian Levant,1.462928,-1,110835364.8,18575214,2709,1 hrs. 34 min.,123686264.7,94,2005,24902396.27,148588661,195.3,38996415.77,8.84E-11
4254,Land of the Dead,Universal,Horror,Simon Baker,3.79382,George A. Romero,2.881092,0,27751047.43,10221705,2249,1 hrs. 33 min.,23500274.7,93,2005,13703473.27,37203747.96,195.3,18279569.89,8.81E-11
4213,Fever Pitch,Fox,Romantic Comedy,Drew Barrymore,5.985069,Peter and Bobby Farrelly,1.731697,0,56401526.88,12400125,3267,1 hrs. 38 min.,58989379.39,98,2005,16623917.58,75613296.97,195.3,36559139.78,8.37E-11
812,Fever Pitch,Fox,Romantic Comedy,Ryan O Neal,2.941474,Richard Brooks,1.478829,-1,56401526.88,12400125,3267,1 hrs. 38 min.,58989379.39,98,2005,16623917.58,75613296.97,195.3,36559139.78,8.37E-11
4169,Beauty Shop,MGM,Comedy,Queen Latifah,4.097634,Bille Woodruff,1.21631,1,48733528.59,12801465,2659,1 hrs. 45 min.,48171422.76,105,2005,17161964.02,65333386.77,195.3,913978.4946,8.34E-11
4321,Walk the Line,Fox,Music Drama,Joaquin Phoenix,5.035696,James Mangold,2.734288,-1,160230698.3,22347341,2961,2 hrs. 15 min.,184849875.9,135,2005,29959404.03,214809279.9,195.3,34121863.8,8.08E-11
4286,Racing Stripes,Warner Bros.,Family Adventure,Frankie Muniz,3.068217,Frederik Du Chau,2.290389,-1,66726287.31,13920052,3185,1 hrs. 24 min.,70793359.21,84,2005,18661569.71,89454928.92,195.3,11124137.16,8.06E-11
4269,Miss Congeniality 2: Armed and Fabulous,Warner Bros.,Action Comedy,Sandra Bullock,7.895502,John Pasquin,1.000028,-1,64990826.79,14043215,3233,1 hrs. 47 min.,68301642.06,107,2005,18826685.11,87128327.17,195.3,39605734.77,7.60E-11
4190,Cursed,Dimension Films,Horror,Christina Ricci,7.207417,Wes Craven,3.071355,-1,25870740.43,9633085,2805,1 hrs. 36 min.,21768606.81,96,2005,12914354.58,34682961.39,195.3,46308243.73,7.41E-11
4288,Red Eye,DreamWorks,Thriller,Rachel McAdams,10.379683,Wes Craven,3.071355,-1,77611198.4,16167662,3079,1 hrs. 25 min.,82372740.98,85,2005,21674771.87,104047512.9,195.3,31684587.81,7.19E-11
4195,Diary of a Mad Black Woman,Lions Gate,Comedy / Drama,Kimberly Elise,2.664342,Darren Grant,1.000001,0,67879998.35,21905089,1483,1 hrs. 56 min.,61635112.84,116,2005,29366509.94,91001622.78,195.3,67025089.61,7.12E-11
4236,House of Wax,Warner Bros.,Horror,Elisha Cuthbert,4.012858,Jaume Collet-Serra,1.794052,0,42986872.5,12077236,3111,1 hrs. 50 min.,41438231.43,110,2005,16191044.51,57629275.95,195.3,48745519.71,7.07E-11
4300,The Skeleton Key,Universal,Horror,Kate Hudson,3.276887,Iain Softley,1.094875,0,64226280.42,16057945,2771,1 hrs. 44 min.,64575674.68,104,2005,21527682.52,86103357.19,195.3,52401433.69,6.70E-11
616,Sahara,Paramount,Adventure,Brooke Shields,3.636761,Andrew V. McLaglen,2.59035,-1,92063299.45,18068372,3154,2 hrs. 4 min.,99199449.62,124,2005,24222911.21,123422360.8,195.3,158422939.1,6.67E-11
4295,Sahara,Paramount,Adventure,Matthew McConaughey,7.294522,Breck Eisner,1.24136,1,92063299.45,18068372,3154,2 hrs. 4 min.,99199449.62,124,2005,24222911.21,123422360.8,195.3,158422939.1,6.67E-11
4217,Four Brothers,Paramount,Action / Crime,Mark Wahlberg,8.335419,John Singleton,2.051703,-1,99869029.53,21176925,2533,1 hrs. 48 min.,105496602.6,108,2005,28390315.08,133886917.7,195.3,54838709.68,6.56E-11
4184,Cinderella Man,Universal,Sports Drama,Russell Crowe,7.780338,Ron Howard,5.976891,0,82649411.93,18320205,2812,2 hrs. 24 min.,86241343.05,144,2005,24560524.83,110801867.9,195.3,107240143.4,6.53E-11
4324,Wedding Crashers,New Line,Comedy,Owen Wilson,12.65767,David Dobkin,1.405989,-1,280533719.1,33900720,2925,1 hrs. 53 min.,330642364.4,113,2005,45448152.75,376090517.2,195.3,48745519.71,6.22E-11
4331," Yours, Mine and Ours",Paramount,Family Comedy,Dennis Quaid,4.02905,Raja Gosnell,1.210589,1,71606618.12,17461108,3206,1 hrs. 30 min.,72588824.5,90,2005,23408797.91,95997622.42,195.3,54838709.68,5.46E-11
4177,The Brothers Grimm,Dimension Films,Adventure Comedy,Matt Damon,7.821293,Terry Gilliam,5.061253,1,50831495.45,15092079,3087,2 hrs. 0 min.,47913155.17,120,2005,20232818.41,68145973.58,195.3,107240143.4,5.39E-11
4307,Stealth,Sony / Columbia,Action,Josh Lucas,6.399105,Rob Cohen,2.814906,-1,43056512.61,13251545,3495,2 hrs. 1 min.,39957284.7,121,2005,17765352.52,57722637.21,195.3,164516129,5.23E-11
4227,Guess Who,Sony / Columbia,Comedy,Bernie Mac,1.786906,Kevin Rodney Sullivan,1.000059,-1,92390362.35,20671446,3147,1 hrs. 44 min.,96148172.23,104,2005,27712657.29,123860829.5,195.3,15402669.44,5.12E-11
4249,Just Like Heaven,DreamWorks,Romantic Comedy,Reese Witherspoon,9.902854,Mark Waters,1.375626,-1,64776493.03,16408718,3508,1 hrs. 35 min.,64843048.4,95,2005,21997937.57,86840985.97,195.3,70681003.58,5.12E-11
4242,The Interpreter,Universal,Thriller,Nicole Kidman,9.604565,Sydney Pollack,3.454696,0,97474378.34,22822455,2758,2 hrs. 8 min.,100080234.7,128,2005,30596353.73,130676588.5,195.3,97491039.43,5.06E-11
4332,Zathura,Sony / Columbia,Family Adventure,Jonah Bobo,2.295211,Jon Favreau,4.263991,1,39225171.25,13427872,3223,1 hrs. 53 min.,34584504.31,113,2005,18001740.9,52586245.21,195.3,79211469.53,5.03E-11
4171,Bewitched,Sony / Columbia,Romantic Comedy,Nicole Kidman,9.604565,Nora Ephron,2.310533,-1,84879203.78,20131130,3174,1 hrs. 30 min.,86802886.42,90,2005,26988296.16,113791182.6,195.3,103584229.4,4.92E-11
4314,Transporter 2,Fox,Action,Jason Statham,12.302519,Louis Leterrier,2.775623,0,57775381.95,16540720,3303,1 hrs. 28 min.,55280218.68,88,2005,22174902.75,77455121.43,195.3,38996415.77,4.77E-11
4205,Elektra,Fox,Action / Adventure,Jennifer Garner,6.493083,Rob Bowman,1.539972,0,32724283.56,12804793,3204,1 hrs. 37 min.,26704567.03,97,2005,17166425.62,43870992.64,195.3,52401433.69,4.65E-11
4185,Coach Carter,Paramount,Sports Drama,Samuel L. Jackson,18.148212,Thomas Carter,1.053199,1,90176975.73,24182961,2524,2 hrs. 14 min.,88473225.99,134,2005,32420282.09,120893508.1,195.3,36559139.78,4.56E-11
4215,Flightplan,Buena Vista,Thriller,Jodie Foster,8.99786,Robert Schwentke,1.872635,-1,120263847.7,24629938,3424,1 hrs. 33 min.,128209210.2,93,2005,33019510.63,161228720.9,195.3,20049543.14,4.32E-11
4327,White Noise,Universal,Horror,Michael Keaton,5.968286,Geoffrey Sax,1.023626,-1,75593498.78,24113565,2261,1 hrs. 41 min.,69015286.23,101,2005,32327248.08,101342534.3,195.3,35340501.79,4.29E-11
4787,White Noise: The Light,Universal,Horror,Nathan Fillion,4.33307,Patrick Lussier,2.61223,0,75593498.78,24113565,2261,1 hrs. 41 min.,69015286.23,101,2005,32327248.08,101342534.3,195.3,35340501.79,4.29E-11
300,The Boogeyman,Sony / Screen Gems,Horror,Ron James,1.003734,Ulli Lommel,1.071196,1,62677412.12,19020655,3052,1 hrs. 26 min.,58527340.01,86,2005,25499565.61,84026905.62,195.3,24372759.86,4.23E-11
4173,Boogeyman,Sony / Screen Gems,Horror,Barry Watson,1.088592,Stephen Kay,1.585964,-1,62677412.12,19020655,3052,1 hrs. 26 min.,58527340.01,86,2005,25499565.61,84026905.62,195.3,24372759.86,4.23E-11
4279,The Pacifier,Buena Vista,Family Comedy,Vin Diesel,19.903521,Adam Shankman,2.149524,0,151607082.4,30552694,3131,1 hrs. 31 min.,162288539.5,91,2005,40959705.39,203248244.9,195.3,68243727.6,3.87E-11
4200,Doom,Universal,Sci-Fi Horror,Karl Urban,4.620185,Andrzej Bartkowiak,1.113847,1,37822164.29,15488870,3044,1 hrs. 40 min.,29940572.66,100,2005,20764766.34,50705339,195.3,73118279.57,3.86E-11
4252,Kingdom of Heaven,Fox,Historical Epic,Orlando Bloom,8.287831,Ridley Scott,6.305603,1,63543497.43,19635996,3216,2 hrs. 25 min.,58863494.1,145,2005,26324507.14,85188001.24,195.3,158422939.1,3.82E-11
2448,Kicking and Screaming,Universal,Sports Comedy,Josh Hamilton,1.422899,Noah Baumbach,2.461096,1,70842276.86,20159925,3455,1 hrs. 36 min.,67946027.97,96,2005,27026899.45,94972927.42,195.3,54838709.68,3.76E-11
4229,Hide and Seek,Fox,Thriller,Robert De Niro,11.744717,John Polson,2.063093,-1,68506589.04,21959233,3005,1 hrs. 45 min.,62402549.2,105,2005,29439096.74,91841645.94,195.3,11420926.93,3.53E-11
4246,Jarhead,Universal,War Drama,Jake Gyllenhaal,8.454268,Sam Mendes,2.305273,-1,84001176.19,27726210,2411,1 hrs. 55 min.,75443626.55,115,2005,37170450.28,112614076.8,195.3,87741935.48,3.38E-11
4168,Be Cool,MGM,Crime Comedy,John Travolta,16.685653,F. Gary Gray,3.487885,0,75137981.22,23450212,3216,1 hrs. 44 min.,69293915.61,104,2005,31437940.46,100731856.1,195.3,64587813.62,3.17E-11
4186,Constantine,Warner Bros.,Horror,Keanu Reeves,14.194961,Francis Lawrence,3.257297,0,101855563.6,29769098,3006,2 hrs. 1 min.,96640917.99,121,2005,39909197.01,136550115,195.3,121863799.3,2.85E-11
4209,The Exorcism of Emily Rose,Sony / Screen Gems,Horror,Laura Linney,6.118502,Scott Derrickson,1.675629,0,100644008.6,30054300,2981,1 hrs. 54 min.,94634328.15,114,2005,40291545.94,134925874.1,195.3,23154121.86,2.79E-11
4299,Sin City,Dimension Films,Crime,Jessica Alba,8.797334,Robert Rodriguez,3.501322,0,99345433.69,29120273,3230,2 hrs. 5 min.,94145606.05,125,2005,39039365.99,133184972,195.3,48745519.71,2.71E-11
4230,Hitch,Sony / Columbia,Romantic Comedy,Will Smith,10.191659,Andy Tennant,1.000008,-1,240636228.4,43142214,3575,1 hrs. 55 min.,264765413.1,115,2005,57837530.64,322602943.7,195.3,85304659.5,2.70E-11
4292,Robots,Fox,Animation,Ewan McGregor,6.99374,"Chris Wedge, Carlos Saldanha",1.824579,1,171868141.1,36045301,3776,1 hrs. 30 min.,182087495,90,2005,48323231.65,230410726.6,195.3,91397849.46,2.61E-11
